i,lpips,bnorm,bnorm_expr,bnorm_eye,head_norm,arcface_cos,render_bs_valid,driving_bs_valid,render_yaw,render_pitch,render_roll
241,0.3681209981441498,0.7508589625358582,0.6994644403457642,0.2730177342891693,0.41260239481925964,0.10980065166950226,True,True,0.48493874073028564,-0.5327703356742859,0.739582896232605
242,0.36566635966300964,0.6775414943695068,0.6500687599182129,0.19097940623760223,0.41113168001174927,0.11116205900907516,True,True,0.49248170852661133,-0.5454548597335815,0.7463646531105042
243,0.3626682758331299,0.6980891823768616,0.6681004166603088,0.2024114429950714,0.4090850055217743,0.11073079705238342,True,True,0.4776069223880768,-0.5256738066673279,0.72417813539505
244,0.360571950674057,0.6893886923789978,0.6771318912506104,0.1294185221195221,0.4089890122413635,0.11325620859861374,True,True,0.4557384252548218,-0.5305066704750061,0.7075786590576172
245,0.35968923568725586,0.7382985949516296,0.7304996252059937,0.10702840238809586,0.40522143244743347,0.11813876777887344,True,True,0.43783074617385864,-0.5014750361442566,0.6906824707984924
246,0.35626810789108276,0.779837965965271,0.7674981951713562,0.13818047940731049,0.3968048393726349,0.10518009960651398,True,True,0.4400308430194855,-0.4902893304824829,0.6854314804077148
247,0.35616573691368103,0.7888303995132446,0.7770749926567078,0.13567538559436798,0.39108192920684814,0.12589006125926971,True,True,0.42075446248054504,-0.4710938334465027,0.6498335599899292
248,0.3542531132698059,0.801041841506958,0.7903407216072083,0.1304973065853119,0.38696256279945374,0.11894954741001129,True,True,0.4370858371257782,-0.46494415402412415,0.6628904342651367
249,0.3542967438697815,0.8110453486442566,0.8025496602058411,0.1170838251709938,0.3905819356441498,0.10935640335083008,True,True,0.4510812759399414,-0.47085893154144287,0.6635621190071106
250,0.3584839999675751,0.8152138590812683,0.8117769956588745,0.07477795332670212,0.3929673135280609,0.15583431720733643,True,True,0.4556674659252167,-0.4762287437915802,0.6557574272155762
251,0.3541564643383026,0.8211830854415894,0.813423752784729,0.11262103915214539,0.39062681794166565,0.13823500275611877,True,True,0.4736658036708832,-0.4770602285861969,0.6461598873138428
252,0.3539528250694275,0.8381194472312927,0.8220245838165283,0.1634620726108551,0.3850521743297577,0.13800424337387085,True,True,0.4683109223842621,-0.47820016741752625,0.6371113657951355
253,0.35407841205596924,0.8361561894416809,0.8230401873588562,0.14751945436000824,0.37658053636550903,0.1469620019197464,True,True,0.46802908182144165,-0.4742646813392639,0.635202169418335
254,0.35450154542922974,0.8211178779602051,0.8112840056419373,0.12669974565505981,0.3721705973148346,0.15087905526161194,True,True,0.4716241955757141,-0.47364136576652527,0.6386494040489197
255,0.3536602258682251,0.817467212677002,0.8084535598754883,0.12105967104434967,0.367490291595459,0.14452329277992249,True,True,0.46868768334388733,-0.4680141508579254,0.6279404759407043
256,0.3546139597892761,0.8285143971443176,0.8176339268684387,0.13383159041404724,0.35976141691207886,0.1562492698431015,True,True,0.46711429953575134,-0.45767679810523987,0.6270076036453247
257,0.3543689548969269,0.8553619384765625,0.8377214074134827,0.17282064259052277,0.3533400595188141,0.16830198466777802,True,False,0.4680747389793396,-0.47006285190582275,0.6278437972068787
258,0.35511457920074463,0.8687284588813782,0.851024866104126,0.17448709905147552,0.3485708236694336,0.15701603889465332,True,False,0.46716049313545227,-0.4621557891368866,0.6218918561935425
259,0.35210129618644714,0.8744899034500122,0.8577795624732971,0.17013764381408691,0.34801074862480164,0.17142346501350403,True,False,0.47222796082496643,-0.46019262075424194,0.6217511892318726
260,0.351595938205719,0.8877310156822205,0.868500292301178,0.1837758719921112,0.34826838970184326,0.1600278913974762,True,False,0.4651722311973572,-0.4693986475467682,0.6115614771842957
261,0.3525839149951935,0.8878584504127502,0.8675953149795532,0.1886025071144104,0.349136084318161,0.1772008091211319,True,False,0.4667119085788727,-0.4636107385158539,0.6117750406265259
262,0.3541122078895569,0.8916382789611816,0.870039165019989,0.19506563246250153,0.3489132225513458,0.16031135618686676,True,False,0.47084808349609375,-0.4667223393917084,0.6100258827209473
263,0.353583961725235,0.8884662389755249,0.8664288520812988,0.19665515422821045,0.35033613443374634,0.18042650818824768,True,False,0.468184232711792,-0.46735498309135437,0.6105095148086548
264,0.35382330417633057,0.8852357864379883,0.8623279929161072,0.20008200407028198,0.35480397939682007,0.1895824521780014,True,False,0.4696754217147827,-0.47188496589660645,0.6058161854743958
265,0.3538416624069214,0.8604857325553894,0.8381722569465637,0.19468683004379272,0.35812222957611084,0.1833193600177765,True,False,0.469393789768219,-0.47232624888420105,0.6092548966407776
266,0.3561829626560211,0.7978208661079407,0.7796239256858826,0.16942456364631653,0.3664880096912384,0.19444438815116882,True,False,0.4691399931907654,-0.4689028561115265,0.6063985228538513
267,0.3560543656349182,0.7250385284423828,0.7085017561912537,0.15396803617477417,0.3765791058540344,0.19619542360305786,True,False,0.4772096574306488,-0.4771997630596161,0.6107792854309082
268,0.3586878776550293,0.6771063208580017,0.658719539642334,0.1567210555076599,0.39559492468833923,0.19704878330230713,True,False,0.5034306049346924,-0.4786701202392578,0.6336339116096497
269,0.35905811190605164,0.6894417405128479,0.6487724184989929,0.23329004645347595,0.4077548682689667,0.1900569051504135,True,True,0.5193360447883606,-0.48822715878486633,0.6454920172691345
270,0.36609315872192383,0.6514366269111633,0.6069889664649963,0.23650380969047546,0.42062994837760925,0.21484938263893127,True,False,0.5640431046485901,-0.4952639043331146,0.6521661281585693
271,0.368075966835022,0.7780139446258545,0.7027269005775452,0.33388692140579224,0.4346196949481964,0.1566331386566162,True,False,0.5888181328773499,-0.5663511753082275,0.7081494927406311
272,0.36835646629333496,0.8544231057167053,0.7816776037216187,0.3449913263320923,0.48152005672454834,0.14636459946632385,True,True,0.6672231554985046,-0.6327704191207886,0.7848294377326965
273,0.3683159351348877,0.7359717488288879,0.708554744720459,0.19900909066200256,0.5198171138763428,0.1500481516122818,True,False,0.647405743598938,-0.6348690390586853,0.7959211468696594
274,0.37149399518966675,0.7405532598495483,0.7206935286521912,0.170352503657341,0.5507200956344604,0.09499457478523254,True,False,0.6327417492866516,-0.6408730745315552,0.8165959119796753
275,0.369795024394989,0.7259963750839233,0.710997462272644,0.14681023359298706,0.5761489868164062,0.10039350390434265,True,False,0.6300995349884033,-0.6311222314834595,0.819061279296875
276,0.37001311779022217,0.7591390609741211,0.7347421646118164,0.19090835750102997,0.5951274633407593,0.08341291546821594,True,False,0.6210866570472717,-0.6298282146453857,0.8102940320968628
277,0.3699095547199249,0.7344145178794861,0.7177357077598572,0.1556275337934494,0.5991005897521973,0.07689397037029266,True,False,0.6290895938873291,-0.6386488080024719,0.8251296281814575
278,0.3711490333080292,0.7049781084060669,0.6965132355690002,0.10891933739185333,0.5987361073493958,0.06350453943014145,True,True,0.6261529326438904,-0.6352327466011047,0.8161242008209229
279,0.36725282669067383,0.6913323402404785,0.6829975843429565,0.10702686011791229,0.5974510312080383,0.06338062137365341,True,False,0.6214953064918518,-0.6266429424285889,0.7939040064811707
280,0.36762791872024536,0.693534791469574,0.6861690878868103,0.10080908983945847,0.5962786078453064,0.04712183028459549,True,False,0.5905013680458069,-0.6151013374328613,0.8066379427909851
281,0.37132349610328674,0.6915944814682007,0.6863877177238464,0.08470454812049866,0.5845208764076233,0.047185830771923065,True,False,0.5777524709701538,-0.6042312383651733,0.7964573502540588
282,0.3722912073135376,0.6791647672653198,0.6732933521270752,0.08911103755235672,0.5719062685966492,0.0581991970539093,True,False,0.5809752345085144,-0.6068583726882935,0.80717533826828
283,0.3711004853248596,0.6951296925544739,0.6872791051864624,0.10417604446411133,0.5590687394142151,0.04283960908651352,True,False,0.5862358808517456,-0.5829724073410034,0.7979492545127869
284,0.3705916404724121,0.6859697699546814,0.6804642677307129,0.0867350697517395,0.5510450601577759,0.045373234897851944,True,False,0.5872998237609863,-0.5908451676368713,0.8024590611457825
285,0.37159472703933716,0.6868470907211304,0.6800238490104675,0.09657417982816696,0.5345155596733093,0.0638926774263382,True,False,0.5814558267593384,-0.6091083288192749,0.811011016368866
286,0.3723958134651184,0.7007575631141663,0.6902366280555725,0.12097333371639252,0.5243308544158936,0.0677066221833229,True,False,0.5869652032852173,-0.6244217753410339,0.8331637382507324
287,0.37068063020706177,0.6925603151321411,0.6831692457199097,0.1136641725897789,0.5173705816268921,0.06021907553076744,True,False,0.5716317892074585,-0.6056777834892273,0.8164463043212891
288,0.37129318714141846,0.6890192627906799,0.6762966513633728,0.13179683685302734,0.513607382774353,0.06798286736011505,True,False,0.5713227987289429,-0.6197525262832642,0.8374067544937134
289,0.37138333916664124,0.6777700185775757,0.6657657623291016,0.12699668109416962,0.5068250298500061,0.08218178153038025,True,True,0.5756648182868958,-0.5991790294647217,0.8262240290641785
290,0.37392541766166687,0.6841260194778442,0.6731206774711609,0.12221649289131165,0.5080242156982422,0.0800975039601326,True,True,0.5657796859741211,-0.6024916172027588,0.8205925822257996
291,0.37208622694015503,0.6743891835212708,0.6651285886764526,0.1113767996430397,0.5049461722373962,0.08749890327453613,True,True,0.5666080117225647,-0.5986488461494446,0.8167182207107544
292,0.3734920024871826,0.669177234172821,0.6583549976348877,0.11986206471920013,0.5058534741401672,0.09192999452352524,True,True,0.5466164350509644,-0.5769684314727783,0.8095247745513916
293,0.3742723762989044,0.6727951765060425,0.6557124257087708,0.1506471186876297,0.49392199516296387,0.09388788044452667,True,True,0.5571095943450928,-0.5925604701042175,0.8215728998184204
294,0.37596893310546875,0.6690152883529663,0.6492025256156921,0.16160936653614044,0.4744853079319,0.10358841717243195,True,True,0.5401896834373474,-0.5657932162284851,0.8112570643424988
295,0.3735755681991577,0.6580540537834167,0.6385204195976257,0.1591438204050064,0.45628756284713745,0.09375237673521042,True,True,0.5565520524978638,-0.5688777565956116,0.8130574226379395
296,0.373050332069397,0.6483059525489807,0.6276403665542603,0.16238273680210114,0.4399874210357666,0.09765736758708954,True,True,0.553003191947937,-0.5807533860206604,0.8187476396560669
297,0.3747576177120209,0.6283508539199829,0.6114692687988281,0.14467263221740723,0.4324393570423126,0.09267538785934448,True,True,0.5402204990386963,-0.557518482208252,0.8064379096031189
298,0.37526190280914307,0.5982712507247925,0.5856174826622009,0.12239554524421692,0.4374670386314392,0.0976109430193901,True,True,0.5568746328353882,-0.5702178478240967,0.8147212266921997
299,0.3733713924884796,0.5795854330062866,0.5728483200073242,0.08811381459236145,0.4508165121078491,0.10414845496416092,True,True,0.5624041557312012,-0.5708320736885071,0.8148400187492371
300,0.37355709075927734,0.5977284908294678,0.5895174145698547,0.09873481094837189,0.45224153995513916,0.0956721305847168,True,True,0.5488587021827698,-0.5662738680839539,0.8048966526985168
301,0.37413614988327026,0.5999912619590759,0.5894549489021301,0.1119479313492775,0.4461391270160675,0.10315951704978943,True,True,0.553987443447113,-0.5584054589271545,0.8005483150482178
302,0.3741214871406555,0.6013187766075134,0.5884942412376404,0.12352649122476578,0.43987390398979187,0.10911636054515839,True,True,0.5561608672142029,-0.5783634185791016,0.8195476531982422
303,0.37373340129852295,0.5990452766418457,0.5911403298377991,0.0969967395067215,0.4385271668434143,0.10188590735197067,True,True,0.5556360483169556,-0.5660182237625122,0.8030505776405334
304,0.37318670749664307,0.5533312559127808,0.548121988773346,0.0757480338215828,0.44276419281959534,0.09855709224939346,True,True,0.5646018385887146,-0.5771015882492065,0.7928011417388916
305,0.37218180298805237,0.5164575576782227,0.5122327208518982,0.06592485308647156,0.4488765597343445,0.09459665417671204,True,True,0.5520336627960205,-0.5722575783729553,0.8024674654006958
306,0.37389886379241943,0.4904349148273468,0.47983843088150024,0.10139767080545425,0.46100500226020813,0.09597952663898468,True,True,0.5409650206565857,-0.5895069241523743,0.8160694241523743
307,0.37350016832351685,0.44563165307044983,0.43474432826042175,0.09790273755788803,0.48071756958961487,0.10023453086614609,True,True,0.5297098755836487,-0.5894334316253662,0.8019919395446777
308,0.3732650876045227,0.44467729330062866,0.4332919120788574,0.09998001903295517,0.4991651177406311,0.12153543531894684,True,True,0.5164014101028442,-0.5888122320175171,0.8049781918525696
309,0.3728175759315491,0.4517054855823517,0.4456082880496979,0.07396697252988815,0.5078269243240356,0.1248575821518898,True,True,0.5173439383506775,-0.5782475471496582,0.7977383136749268
310,0.37452688813209534,0.44574546813964844,0.4405370056629181,0.06794241815805435,0.504738986492157,0.13449154794216156,True,True,0.5379421710968018,-0.59331876039505,0.8001115322113037
311,0.37301209568977356,0.4310721457004547,0.4265316128730774,0.06240183860063553,0.5067117214202881,0.1375611275434494,True,True,0.529889702796936,-0.5786939859390259,0.7836331725120544
312,0.37289077043533325,0.522088885307312,0.5115178227424622,0.10452880710363388,0.6492936611175537,0.10707046091556549,True,True,0.5396596193313599,-0.5726922750473022,0.7724596261978149
313,0.37340405583381653,0.5245043635368347,0.5161903500556946,0.09301833063364029,0.6567620635032654,0.1091303676366806,True,True,0.5479751229286194,-0.5696300268173218,0.7775099277496338
314,0.3735625445842743,0.5079076886177063,0.5059683918952942,0.04434192553162575,0.6459513902664185,0.1090063825249672,True,True,0.5441617965698242,-0.5629955530166626,0.769432008266449
315,0.37214839458465576,0.5139032602310181,0.5113279223442078,0.05138388276100159,0.6232786178588867,0.12272985279560089,True,True,0.5471768379211426,-0.5796607732772827,0.77540522813797
316,0.3733075261116028,0.5074496865272522,0.5047423839569092,0.05234793201088905,0.6048393249511719,0.12051508575677872,True,True,0.553040623664856,-0.5625130534172058,0.7668832540512085
317,0.374403178691864,0.5013036727905273,0.49589797854423523,0.0734204351902008,0.592498779296875,0.12178763747215271,True,True,0.5509729981422424,-0.5591087937355042,0.7683000564575195
318,0.37441620230674744,0.5000194907188416,0.4905719459056854,0.09674038738012314,0.582987904548645,0.12550367414951324,True,True,0.5528882741928101,-0.556443989276886,0.7692409157752991
319,0.3726191818714142,0.4852704703807831,0.4817235469818115,0.058564603328704834,0.5786952376365662,0.11634425818920135,True,True,0.5561038851737976,-0.5584911704063416,0.7707100510597229
320,0.37184587121009827,0.5460310578346252,0.5262836217880249,0.14551807940006256,0.5817014575004578,0.11286740005016327,True,True,0.5604066848754883,-0.5751281380653381,0.7748813629150391
321,0.3723740577697754,0.5545033812522888,0.5402787327766418,0.1247914582490921,0.5870139598846436,0.11691386252641678,True,True,0.5499763488769531,-0.5606938600540161,0.7612709403038025
322,0.3729211091995239,0.5576680898666382,0.5474174618721008,0.10643173009157181,0.5866298079490662,0.12838517129421234,True,True,0.5560299158096313,-0.5645040273666382,0.7645014524459839
323,0.37269946932792664,0.5799477100372314,0.5645655989646912,0.13268418610095978,0.5851247906684875,0.10238341987133026,True,True,0.5591025352478027,-0.5633463263511658,0.7748263478279114
324,0.3718487322330475,0.5782962441444397,0.5657692551612854,0.1197151318192482,0.5883155465126038,0.10506998002529144,True,True,0.5541143417358398,-0.5562961101531982,0.7608592510223389
325,0.3722386360168457,0.5766897797584534,0.5650321841239929,0.11536767333745956,0.5890253782272339,0.11338742077350616,True,True,0.5506014227867126,-0.5565985441207886,0.7619181871414185
326,0.37216681241989136,0.5765244960784912,0.5608780980110168,0.13340255618095398,0.5830552577972412,0.10354044288396835,True,True,0.554223895072937,-0.5536898374557495,0.7603407502174377
327,0.37189075350761414,0.5716809034347534,0.5566030740737915,0.13043031096458435,0.581615686416626,0.10468512773513794,True,True,0.5546192526817322,-0.5540903806686401,0.7543742060661316
328,0.3720961809158325,0.5744760036468506,0.55958491563797,0.12995120882987976,0.5836414694786072,0.11556486785411835,True,True,0.5556323528289795,-0.5446060299873352,0.7518750429153442
329,0.37184688448905945,0.549845814704895,0.5386849641799927,0.11022215336561203,0.5771123170852661,0.10931770503520966,True,True,0.5572166442871094,-0.5462672114372253,0.7485990524291992
330,0.3717713952064514,0.6840682029724121,0.6284667253494263,0.27014607191085815,0.5575485825538635,0.10850726068019867,True,True,0.5682125687599182,-0.5505139231681824,0.7562741637229919
331,0.37049177289009094,0.6565105319023132,0.6107299327850342,0.2408628910779953,0.5452703833580017,0.10974173992872238,True,True,0.57746821641922,-0.5515587329864502,0.7561766505241394
332,0.37076568603515625,0.6294675469398499,0.5911384224891663,0.2162979692220688,0.5375784039497375,0.07591243833303452,True,True,0.5757102966308594,-0.5396668910980225,0.740608274936676
333,0.36993464827537537,0.6484702825546265,0.6024370193481445,0.23996523022651672,0.5340250134468079,0.0809246152639389,True,True,0.5630716681480408,-0.5400834679603577,0.7426960468292236
334,0.36884933710098267,0.7560611367225647,0.6828740239143372,0.32451727986335754,0.5320711135864258,0.07983118295669556,True,True,0.5644612312316895,-0.5387665033340454,0.7425897121429443
335,0.369615375995636,0.6893343329429626,0.6310836672782898,0.2773359417915344,0.514427661895752,0.08402545005083084,True,True,0.5737952589988708,-0.550542414188385,0.740680992603302
336,0.36980271339416504,0.6260616779327393,0.5829495787620544,0.22830474376678467,0.510029673576355,0.08853910863399506,True,True,0.5583572387695312,-0.5435438752174377,0.7499609589576721
337,0.37055572867393494,0.6616197824478149,0.6091755032539368,0.25815877318382263,0.5004781484603882,0.09309298545122147,True,True,0.558033287525177,-0.5403621792793274,0.7442072629928589
338,0.3698495030403137,0.6404854655265808,0.5942412614822388,0.23895391821861267,0.4917103350162506,0.09323810040950775,True,True,0.573022723197937,-0.5349394679069519,0.7482917904853821
339,0.3696802854537964,0.6411735415458679,0.5913813710212708,0.24773287773132324,0.48631155490875244,0.0892600417137146,True,True,0.5824529528617859,-0.5280022621154785,0.7438495755195618
340,0.36979421973228455,0.6764582395553589,0.6155555844306946,0.28051233291625977,0.47968924045562744,0.0877174660563469,True,True,0.5879927277565002,-0.5402836799621582,0.7486937046051025
341,0.36948856711387634,0.677675724029541,0.6188351511955261,0.2762017846107483,0.473445326089859,0.08514155447483063,True,True,0.5982502102851868,-0.5467867255210876,0.7493950724601746
342,0.36901596188545227,0.6427140235900879,0.5951266884803772,0.2427045851945877,0.46103498339653015,0.09192419052124023,True,True,0.5946823358535767,-0.5482614040374756,0.752711832523346
343,0.370663583278656,0.6603356599807739,0.6078891158103943,0.25790315866470337,0.46428394317626953,0.09369121491909027,True,True,0.6007953882217407,-0.5374063849449158,0.7460715770721436
344,0.36964523792266846,0.6373671293258667,0.5882733464241028,0.24529847502708435,0.4740455746650696,0.09859206527471542,True,True,0.5926933884620667,-0.5443090796470642,0.7511315941810608
